Space name,Source Type,Package Name,Package Version,Ecosystem,Vulnerability ID,Severity,Aliases,Cwe_Ids,Severity_score,Group IDs,Experimental Analysis
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-610,,"BIT-tensorflow-2021-41200,CVE-2021-41200,GHSA-gh8h-7j2j-qv4f,PYSEC-2021-393,PYSEC-2021-808",,,"PYSEC-2021-610,GHSA-gh8h-7j2j-qv4f",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-611,,"BIT-tensorflow-2021-41201,CVE-2021-41201,GHSA-j86v-p27c-73fm,PYSEC-2021-394,PYSEC-2021-809",,,"PYSEC-2021-611,GHSA-j86v-p27c-73fm",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-612,,"BIT-tensorflow-2021-41202,CVE-2021-41202,GHSA-xrqm-fpgr-6hhx,PYSEC-2021-395,PYSEC-2021-810",,,"PYSEC-2021-612,GHSA-xrqm-fpgr-6hhx",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-613,,"BIT-tensorflow-2021-41203,CVE-2021-41203,GHSA-7pxj-m4jf-r6h2,PYSEC-2021-396,PYSEC-2021-811",,,"PYSEC-2021-613,GHSA-7pxj-m4jf-r6h2",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-614,,"BIT-tensorflow-2021-41204,CVE-2021-41204,GHSA-786j-5qwq-r36x,PYSEC-2021-397,PYSEC-2021-812",,,"PYSEC-2021-614,GHSA-786j-5qwq-r36x",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-615,,"BIT-tensorflow-2021-41205,CVE-2021-41205,GHSA-49rx-x2rw-pc6f,PYSEC-2021-398,PYSEC-2021-813",,,"PYSEC-2021-615,GHSA-49rx-x2rw-pc6f",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-616,,"BIT-tensorflow-2021-41207,CVE-2021-41207,GHSA-7v94-64hj-m82h,PYSEC-2021-399,PYSEC-2021-814",,,"PYSEC-2021-616,GHSA-7v94-64hj-m82h",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-617,,"BIT-tensorflow-2021-41208,CVE-2021-41208,GHSA-57wx-m983-2f88,PYSEC-2021-400,PYSEC-2021-815",,,"PYSEC-2021-617,GHSA-57wx-m983-2f88",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-618,,"BIT-tensorflow-2021-41209,CVE-2021-41209,GHSA-6hpv-v2rx-c5g6,PYSEC-2021-401,PYSEC-2021-816",,,"PYSEC-2021-618,GHSA-6hpv-v2rx-c5g6",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-619,,"BIT-tensorflow-2021-41210,CVE-2021-41210,GHSA-m342-ff57-4jcc,PYSEC-2021-402,PYSEC-2021-817",,,"PYSEC-2021-619,GHSA-m342-ff57-4jcc",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-621,,"BIT-tensorflow-2021-41212,CVE-2021-41212,GHSA-fr77-rrx3-cp7g,PYSEC-2021-404,PYSEC-2021-819",,,"PYSEC-2021-621,GHSA-fr77-rrx3-cp7g",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-622,,"BIT-tensorflow-2021-41213,CVE-2021-41213,GHSA-h67m-xg8f-fxcf,PYSEC-2021-405,PYSEC-2021-820",,,"PYSEC-2021-622,GHSA-h67m-xg8f-fxcf",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-623,,"BIT-tensorflow-2021-41214,CVE-2021-41214,GHSA-vwhq-49r4-gj9v,PYSEC-2021-406,PYSEC-2021-821",,,"PYSEC-2021-623,GHSA-vwhq-49r4-gj9v",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-624,,"BIT-tensorflow-2021-41215,CVE-2021-41215,GHSA-x3v8-c8qx-3j3r,PYSEC-2021-407,PYSEC-2021-822",,,"PYSEC-2021-624,GHSA-x3v8-c8qx-3j3r",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-625,,"BIT-tensorflow-2021-41216,CVE-2021-41216,GHSA-3ff2-r28g-w7h9,PYSEC-2021-408,PYSEC-2021-823",,,"PYSEC-2021-625,GHSA-3ff2-r28g-w7h9",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-626,,"BIT-tensorflow-2021-41217,CVE-2021-41217,GHSA-5crj-c72x-m7gq,PYSEC-2021-409,PYSEC-2021-824",,,"PYSEC-2021-626,GHSA-5crj-c72x-m7gq",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-627,,"BIT-tensorflow-2021-41218,CVE-2021-41218,GHSA-9crf-c6qr-r273,PYSEC-2021-410,PYSEC-2021-825",,,"PYSEC-2021-627,GHSA-9crf-c6qr-r273",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-628,,"BIT-tensorflow-2021-41219,CVE-2021-41219,GHSA-4f99-p9c2-3j8x,PYSEC-2021-411,PYSEC-2021-826",,,"PYSEC-2021-628,GHSA-4f99-p9c2-3j8x",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-630,,"BIT-tensorflow-2021-41221,CVE-2021-41221,GHSA-cqv6-3phm-hcwx,PYSEC-2021-413,PYSEC-2021-828",,,"PYSEC-2021-630,GHSA-cqv6-3phm-hcwx",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-631,,"BIT-tensorflow-2021-41222,CVE-2021-41222,GHSA-cpf4-wx82-gxp6,PYSEC-2021-414,PYSEC-2021-829",,,"PYSEC-2021-631,GHSA-cpf4-wx82-gxp6",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-632,,"BIT-tensorflow-2021-41223,CVE-2021-41223,GHSA-f54p-f6jp-4rhr,PYSEC-2021-415,PYSEC-2021-830",,,"PYSEC-2021-632,GHSA-f54p-f6jp-4rhr",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-633,,"BIT-tensorflow-2021-41224,CVE-2021-41224,GHSA-rg3m-hqc5-344v,PYSEC-2021-416,PYSEC-2021-831",,,"PYSEC-2021-633,GHSA-rg3m-hqc5-344v",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-634,,"BIT-tensorflow-2021-41225,CVE-2021-41225,GHSA-7r94-xv9v-63jw,PYSEC-2021-417,PYSEC-2021-832",,,"PYSEC-2021-634,GHSA-7r94-xv9v-63jw",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-635,,"BIT-tensorflow-2021-41226,CVE-2021-41226,GHSA-374m-jm66-3vj8,PYSEC-2021-418,PYSEC-2021-833",,,"PYSEC-2021-635,GHSA-374m-jm66-3vj8",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-636,,"BIT-tensorflow-2021-41227,CVE-2021-41227,GHSA-j8c8-67vp-6mx7,PYSEC-2021-419,PYSEC-2021-834",,,"PYSEC-2021-636,GHSA-j8c8-67vp-6mx7",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-637,,"BIT-tensorflow-2021-41228,CVE-2021-41228,GHSA-3rcw-9p9x-582v,PYSEC-2021-420,PYSEC-2021-835",,,"PYSEC-2021-637,GHSA-3rcw-9p9x-582v",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-844,,"BIT-tensorflow-2021-41195,CVE-2021-41195,GHSA-cq76-mxrc-vchh,PYSEC-2021-842,PYSEC-2021-846",,,"PYSEC-2021-844,GHSA-cq76-mxrc-vchh",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2021-845,,"BIT-tensorflow-2021-41206,CVE-2021-41206,GHSA-pgcq-h79j-2f69,PYSEC-2021-843,PYSEC-2021-847",,,"PYSEC-2021-845,GHSA-pgcq-h79j-2f69",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-100,,"BIT-tensorflow-2022-23591,CVE-2022-23591,GHSA-247x-2f9f-5wp7,PYSEC-2022-155",,,"PYSEC-2022-100,GHSA-247x-2f9f-5wp7",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-103,,"BIT-tensorflow-2022-23595,CVE-2022-23595,GHSA-fpcp-9h7m-ffpx,PYSEC-2022-158",,,"PYSEC-2022-103,GHSA-fpcp-9h7m-ffpx",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-49,,"BIT-tensorflow-2022-21725,CVE-2022-21725,GHSA-v3f7-j968-4h5f,PYSEC-2022-104",,,"PYSEC-2022-49,GHSA-v3f7-j968-4h5f",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-50,,"BIT-tensorflow-2022-21726,CVE-2022-21726,GHSA-23hm-7w47-xw72,PYSEC-2022-105",,,"PYSEC-2022-50,GHSA-23hm-7w47-xw72",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-51,,"BIT-tensorflow-2022-21727,CVE-2022-21727,GHSA-c6fh-56w7-fvjw,PYSEC-2022-106",,,"PYSEC-2022-51,GHSA-c6fh-56w7-fvjw",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-52,,"BIT-tensorflow-2022-21728,CVE-2022-21728,GHSA-6gmv-pjp9-p8w8,PYSEC-2022-107",,,"PYSEC-2022-52,GHSA-6gmv-pjp9-p8w8",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-53,,"BIT-tensorflow-2022-21729,CVE-2022-21729,GHSA-34f9-hjfq-rr8j,PYSEC-2022-108",,,"PYSEC-2022-53,GHSA-34f9-hjfq-rr8j",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-54,,"BIT-tensorflow-2022-21730,CVE-2022-21730,GHSA-vjg4-v33c-ggc4,PYSEC-2022-109",,,"PYSEC-2022-54,GHSA-vjg4-v33c-ggc4",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-55,,"BIT-tensorflow-2022-21731,CVE-2022-21731,GHSA-m4hf-j54p-p353,PYSEC-2022-110",,,"PYSEC-2022-55,GHSA-m4hf-j54p-p353",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-56,,"BIT-tensorflow-2022-21732,CVE-2022-21732,GHSA-c582-c96p-r5cq,PYSEC-2022-111",,,"PYSEC-2022-56,GHSA-c582-c96p-r5cq",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-57,,"BIT-tensorflow-2022-21733,CVE-2022-21733,GHSA-98j8-c9q4-r38g,PYSEC-2022-112",,,"PYSEC-2022-57,GHSA-98j8-c9q4-r38g",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-58,,"BIT-tensorflow-2022-21734,CVE-2022-21734,GHSA-gcvh-66ff-4mwm,PYSEC-2022-113",,,"PYSEC-2022-58,GHSA-gcvh-66ff-4mwm",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-59,,"BIT-tensorflow-2022-21735,CVE-2022-21735,GHSA-87v6-crgm-2gfj,PYSEC-2022-114",,,"PYSEC-2022-59,GHSA-87v6-crgm-2gfj",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-60,,"BIT-tensorflow-2022-21736,CVE-2022-21736,GHSA-pfjj-m3jj-9jc9,PYSEC-2022-115",,,"PYSEC-2022-60,GHSA-pfjj-m3jj-9jc9",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-61,,"BIT-tensorflow-2022-21737,CVE-2022-21737,GHSA-f2vv-v9cg-qhh7,PYSEC-2022-116",,,"PYSEC-2022-61,GHSA-f2vv-v9cg-qhh7",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-62,,"BIT-tensorflow-2022-21738,CVE-2022-21738,GHSA-x4qx-4fjv-hmw6,PYSEC-2022-117",,,"PYSEC-2022-62,GHSA-x4qx-4fjv-hmw6",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-63,,"BIT-tensorflow-2022-21739,CVE-2022-21739,GHSA-3mw4-6rj6-74g5,PYSEC-2022-118",,,"PYSEC-2022-63,GHSA-3mw4-6rj6-74g5",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-64,,"BIT-tensorflow-2022-21740,CVE-2022-21740,GHSA-44qp-9wwf-734r,PYSEC-2022-119",,,"PYSEC-2022-64,GHSA-44qp-9wwf-734r",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-65,,"BIT-tensorflow-2022-21741,CVE-2022-21741,GHSA-428x-9xc2-m8mj,PYSEC-2022-120",,,"PYSEC-2022-65,GHSA-428x-9xc2-m8mj",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-66,,"BIT-tensorflow-2022-23557,CVE-2022-23557,GHSA-gf2j-f278-xh4v,PYSEC-2022-121",,,"PYSEC-2022-66,GHSA-gf2j-f278-xh4v",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-67,,"BIT-tensorflow-2022-23558,CVE-2022-23558,GHSA-9gwq-6cwj-47h3,PYSEC-2022-122",,,"PYSEC-2022-67,GHSA-9gwq-6cwj-47h3",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-68,,"BIT-tensorflow-2022-23559,CVE-2022-23559,GHSA-98p5-x8x4-c9m5,PYSEC-2022-123",,,"PYSEC-2022-68,GHSA-98p5-x8x4-c9m5",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-69,,"BIT-tensorflow-2022-23560,CVE-2022-23560,GHSA-4hvf-hxvg-f67v,PYSEC-2022-124",,,"PYSEC-2022-69,GHSA-4hvf-hxvg-f67v",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-70,,"BIT-tensorflow-2022-23561,CVE-2022-23561,GHSA-9c78-vcq7-7vxq,PYSEC-2022-125",,,"PYSEC-2022-70,GHSA-9c78-vcq7-7vxq",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-71,,"BIT-tensorflow-2022-23562,CVE-2022-23562,GHSA-qx3f-p745-w4hr,PYSEC-2022-126",,,"PYSEC-2022-71,GHSA-qx3f-p745-w4hr",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-72,,"BIT-tensorflow-2022-23563,CVE-2022-23563,GHSA-wc4g-r73w-x8mm,PYSEC-2022-127",,,"PYSEC-2022-72,GHSA-wc4g-r73w-x8mm",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-73,,"BIT-tensorflow-2022-23564,CVE-2022-23564,GHSA-8rcj-c8pj-v3m3,PYSEC-2022-128",,,"PYSEC-2022-73,GHSA-8rcj-c8pj-v3m3",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-74,,"BIT-tensorflow-2022-23565,CVE-2022-23565,GHSA-4v5p-v5h9-6xjx,PYSEC-2022-129",,,"PYSEC-2022-74,GHSA-4v5p-v5h9-6xjx",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-75,,"BIT-tensorflow-2022-23566,CVE-2022-23566,GHSA-5qw5-89mw-wcg2,PYSEC-2022-130",,,"PYSEC-2022-75,GHSA-5qw5-89mw-wcg2",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-76,,"BIT-tensorflow-2022-23567,CVE-2022-23567,GHSA-rrx2-r989-2c43,PYSEC-2022-131",,,"PYSEC-2022-76,GHSA-rrx2-r989-2c43",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-77,,"BIT-tensorflow-2022-23568,CVE-2022-23568,GHSA-6445-fm66-fvq2,PYSEC-2022-132",,,"PYSEC-2022-77,GHSA-6445-fm66-fvq2",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-78,,"BIT-tensorflow-2022-23569,CVE-2022-23569,GHSA-qj5r-f9mv-rffh,PYSEC-2022-133",,,"PYSEC-2022-78,GHSA-qj5r-f9mv-rffh",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-79,,"BIT-tensorflow-2022-23570,CVE-2022-23570,GHSA-9p77-mmrw-69c7,PYSEC-2022-134",,,"PYSEC-2022-79,GHSA-9p77-mmrw-69c7",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-80,,"BIT-tensorflow-2022-23571,CVE-2022-23571,GHSA-j3mj-fhpq-qqjj,PYSEC-2022-135",,,"PYSEC-2022-80,GHSA-j3mj-fhpq-qqjj",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-81,,"BIT-tensorflow-2022-23572,CVE-2022-23572,GHSA-rww7-2gpw-fv6j,PYSEC-2022-136",,,"PYSEC-2022-81,GHSA-rww7-2gpw-fv6j",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-82,,"BIT-tensorflow-2022-23573,CVE-2022-23573,GHSA-q85f-69q7-55h2,PYSEC-2022-137",,,"PYSEC-2022-82,GHSA-q85f-69q7-55h2",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-83,,"BIT-tensorflow-2022-23574,CVE-2022-23574,GHSA-77gp-3h4r-6428,PYSEC-2022-138",,,"PYSEC-2022-83,GHSA-77gp-3h4r-6428",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-84,,"BIT-tensorflow-2022-23575,CVE-2022-23575,GHSA-c94w-c95p-phf8,PYSEC-2022-139",,,"PYSEC-2022-84,GHSA-c94w-c95p-phf8",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-85,,"BIT-tensorflow-2022-23576,CVE-2022-23576,GHSA-wm93-f238-7v37,PYSEC-2022-140",,,"PYSEC-2022-85,GHSA-wm93-f238-7v37",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-86,,"BIT-tensorflow-2022-23577,CVE-2022-23577,GHSA-8cxv-76p7-jxwr,PYSEC-2022-141",,,"PYSEC-2022-86,GHSA-8cxv-76p7-jxwr",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-87,,"BIT-tensorflow-2022-23578,CVE-2022-23578,GHSA-8r7c-3cm2-3h8f,PYSEC-2022-142",,,"PYSEC-2022-87,GHSA-8r7c-3cm2-3h8f",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-88,,"BIT-tensorflow-2022-23579,CVE-2022-23579,GHSA-5f2r-qp73-37mr,PYSEC-2022-143",,,"PYSEC-2022-88,GHSA-5f2r-qp73-37mr",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-89,,"BIT-tensorflow-2022-23580,CVE-2022-23580,GHSA-627q-g293-49q7,PYSEC-2022-144",,,"PYSEC-2022-89,GHSA-627q-g293-49q7",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-90,,"BIT-tensorflow-2022-23581,CVE-2022-23581,GHSA-fq86-3f29-px2c,PYSEC-2022-145",,,"PYSEC-2022-90,GHSA-fq86-3f29-px2c",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-91,,"BIT-tensorflow-2022-23582,CVE-2022-23582,GHSA-4j82-5ccr-4r8v,PYSEC-2022-146",,,"PYSEC-2022-91,GHSA-4j82-5ccr-4r8v",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-92,,"BIT-tensorflow-2022-23583,CVE-2022-23583,GHSA-gjqc-q9g6-q2j3,PYSEC-2022-147",,,"PYSEC-2022-92,GHSA-gjqc-q9g6-q2j3",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-93,,"BIT-tensorflow-2022-23584,CVE-2022-23584,GHSA-24x4-6qmh-88qg,PYSEC-2022-148",,,"PYSEC-2022-93,GHSA-24x4-6qmh-88qg",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-94,,"BIT-tensorflow-2022-23585,CVE-2022-23585,GHSA-fq6p-6334-8gr4,PYSEC-2022-149",,,"PYSEC-2022-94,GHSA-fq6p-6334-8gr4",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-95,,"BIT-tensorflow-2022-23586,CVE-2022-23586,GHSA-43jf-985q-588j,PYSEC-2022-150",,,"PYSEC-2022-95,GHSA-43jf-985q-588j",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-96,,"BIT-tensorflow-2022-23587,CVE-2022-23587,GHSA-8jj7-5vxc-pg2q,PYSEC-2022-151",,,"PYSEC-2022-96,GHSA-8jj7-5vxc-pg2q",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-97,,"BIT-tensorflow-2022-23588,CVE-2022-23588,GHSA-fx5c-h9f6-rv7c,PYSEC-2022-152",,,"PYSEC-2022-97,GHSA-fx5c-h9f6-rv7c",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-98,,"BIT-tensorflow-2022-23589,CVE-2022-23589,GHSA-9px9-73fg-3fqp,PYSEC-2022-153",,,"PYSEC-2022-98,GHSA-9px9-73fg-3fqp",
,lockfile,tensorflow-cpu,2.3.4,PyPI,PYSEC-2022-99,,"BIT-tensorflow-2022-23590,CVE-2022-23590,GHSA-pqrv-8r2f-7278,PYSEC-2022-154",,,"PYSEC-2022-99,GHSA-pqrv-8r2f-7278",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-23hm-7w47-xw72,HIGH,"BIT-tensorflow-2022-21726,CVE-2022-21726,PYSEC-2022-105,PYSEC-2022-50",CWE-125,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2022-50,GHSA-23hm-7w47-xw72",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2475-53vw-vp25,MODERATE,"BIT-tensorflow-2022-35968,CVE-2022-35968",CWE-617,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,GHSA-2475-53vw-vp25,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-247x-2f9f-5wp7,HIGH,"BIT-tensorflow-2022-23591,CVE-2022-23591,PYSEC-2022-100,PYSEC-2022-155","CWE-400,CWE-674",CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2022-100,GHSA-247x-2f9f-5wp7",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-24x4-6qmh-88qg,HIGH,"BIT-tensorflow-2022-23584,CVE-2022-23584,PYSEC-2022-148,PYSEC-2022-93",CWE-416,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H,"PYSEC-2022-93,GHSA-24x4-6qmh-88qg",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-24x6-8c7m-hv3f,LOW,"BIT-tensorflow-2021-29590,CVE-2021-29590,PYSEC-2021-227,PYSEC-2021-518,PYSEC-2021-716",CWE-125,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-518,GHSA-24x6-8c7m-hv3f",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-26j7-6w8w-7922,LOW,"BIT-tensorflow-2021-29586,CVE-2021-29586,PYSEC-2021-223,PYSEC-2021-514,PYSEC-2021-712",CWE-369,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-514,GHSA-26j7-6w8w-7922",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-278g-rq84-9hmg,MODERATE,"BIT-tensorflow-2021-37673,CVE-2021-37673,PYSEC-2021-295,PYSEC-2021-586,PYSEC-2021-784",CWE-20,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-586,GHSA-278g-rq84-9hmg",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-27j5-4p9v-pp67,MODERATE,"BIT-tensorflow-2021-37644,CVE-2021-37644,PYSEC-2021-266,PYSEC-2021-557,PYSEC-2021-755",CWE-617,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-557,GHSA-27j5-4p9v-pp67",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-27qf-jwm8-g7f3,MODERATE,"BIT-tensorflow-2021-37691,CVE-2021-37691,PYSEC-2021-313,PYSEC-2021-604,PYSEC-2021-802",CWE-369,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-604,GHSA-27qf-jwm8-g7f3",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-27rc-728f-x5w2,MODERATE,"BIT-tensorflow-2022-41899,CVE-2022-41899","CWE-20,CWE-617",CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,GHSA-27rc-728f-x5w2,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2cpx-427x-q2c6,LOW,"BIT-tensorflow-2021-29523,CVE-2021-29523,PYSEC-2021-160,PYSEC-2021-451,PYSEC-2021-649",CWE-190,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-451,GHSA-2cpx-427x-q2c6",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2gfx-95x2-5v3x,LOW,"BIT-tensorflow-2021-29536,CVE-2021-29536,PYSEC-2021-173,PYSEC-2021-464,PYSEC-2021-662",CWE-787,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,"PYSEC-2021-464,GHSA-2gfx-95x2-5v3x",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2p25-55c9-h58q,MODERATE,"BIT-tensorflow-2021-41198,CVE-2021-41198,PYSEC-2021-391,PYSEC-2021-608,PYSEC-2021-806",CWE-190,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-608,GHSA-2p25-55c9-h58q",
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2p9q-h29j-3f5v,MODERATE,"BIT-tensorflow-2022-29193,CVE-2022-29193",CWE-20,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,GHSA-2p9q-h29j-3f5v,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2r2f-g8mw-9gvr,HIGH,"BIT-tensorflow-2022-29208,CVE-2022-29208",CWE-787,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,GHSA-2r2f-g8mw-9gvr,
,lockfile,tensorflow-cpu,2.4.0,PyPI,GHSA-2r8p-fg3c-wcj4,HIGH,"BIT-tensorflow-2021-37654,CVE-2021-37654,PYSEC-2021-276,PYSEC-2021-567,PYSEC-2021-765",CWE-125,CVSS:4.0/AV:L/AC:L/AT:N/PR:L/UI:N/VC:H/VI:L/VA:H/SC:N/SI:N/SA:N,"PYSEC-2021-567,GHSA-2r8p-fg3c-wcj4",
